,trope,all_genres,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
15607,ParodyOfEvolution,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15608,ParodyRetCon,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15609,PartlyCloudyWithAChanceOfDeath,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15610,PartyInMyPocket,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15611,PassedOverPromotion,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15612,PastimesProvePersonality,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15613,PastInTheRearViewMirror,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15614,PatchworkKids,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000123563573459,0.00023629489603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15615,PatchworkMap,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15616,PeekABogeyman,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15617,PeelingPotatoes,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028129395218
15618,PendulumWar,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15619,PenPushingPresident,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15620,PeopleFallOffChairs,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15621,PeopleZoo,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15622,PepperSneeze,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207296849088,0.0
15623,PerceptionFilter,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15624,PerfectionIsImpossible,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15625,PerfumeCommercial,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15626,PerilousOldFool,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15627,PerilousPowerSource,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15628,PeripheryDemographic,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15629,PeripheryHatedom,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15630,PerpetualExpression,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15631,PerpetualStorm,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15632,PerplexingPlurals,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15633,PersecutionFlip,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15634,PersonalitySwap,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15635,PetRat,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15636,PGExplosives,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15637,PhlebotinumBattery,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15638,PhlebotinumBomb,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15639,PhlebotinumBreakdown,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
15640,PhlebotinumDependence,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15641,PhlebotinumDuJour,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15642,PhlebotinumGirl,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15643,PhlebotinumKilledTheDinosaurs,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15644,PhlebotinumOverdose,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
15645,PhlebotinumOverload,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15646,PhoneInDetective,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15647,PhonyDegree,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15648,PhotoDoodleRecognition,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15649,PhotoOpWithTheDog,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15650,PhotosLie,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15651,PhysicalReligion,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15652,PhysicsGoof,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15653,PianoDrop,5.2199967636e-06,0.0,0.0,0.000293341155764,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15654,PickedFlowersAreDead,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15655,PickUpBabesWithBabes,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15656,PickyPeopleEater,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15657,PicturePerfectPresentation,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.000123563573459,0.00023629489603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15658,PiecesOfGod,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15659,PieEyed,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15660,PillarsOfMoralCharacter,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15661,Pinball,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15662,PinealWeirdness,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15663,PipeMaze,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15664,PitbullDatesPuppy,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15665,PlaceBeyondTime,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15666,PlaceboEurekaMoment,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15667,PlaceOfPower,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15668,Plagiarism,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15669,PlagueOfGoodFortune,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,PlainJane,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15671,PlanetaryParasite,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15672,PlanetEater,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15673,PlanetTerra,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15674,PlanningForTheFutureBeforeTheEnd,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15675,PlantPerson,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15676,PlatoIsAMoron,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15677,PlayingATree,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15678,PlayingCardMotifs,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15679,PlayingDoctor,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.000123563573459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15680,PlayingTheVictimCard,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15681,PlayingWithPuppets,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15682,PleaBargain,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15683,PleaseDumpMe,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15684,PleaseIWillDoAnything,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.000184604024368,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15685,PleaseKillMeIfItSatisfiesYou,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15686,PleaseShootTheMessenger,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15687,PleasureIsland,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15688,PleasurePlanet,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15689,PlotArchaeology,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15690,PlotBasedPhotographObfuscation,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15691,PlotImmunity,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15692,PlotPoweredStamina,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15693,PlotThreads,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15694,PlotTwist,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15695,Pluralses,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
15696,PointThatSomewhereElse,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207296849088,0.0
15697,PoisonousPerson,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15698,PoliceBrutalityGambit,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15699,PoliteVillainsRudeHeroes,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15700,PoliticianGuestStar,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15701,Ponzi,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15702,PooledFunds,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15703,PoorPredictableRock,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000305157155935,0.0,0.0,0.0
15704,PopCulturedBadass,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15705,PopularityFoodChain,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15706,PortalBook,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15707,PortalNetwork,5.2199967636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15708,PortentOfDoom,5.2199967636e-06,0.0,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15709,PostFinalBoss,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
15710,PostModernMagik,5.2199967636e-06,1.53716086388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15711,PostPeakOil,5.2199967636e-06,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
15712,PostRobberyTrauma,5.2199967636e-06,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
